,title,season,ep_index,entropy
1297,Full House,03,7,4.664494944591295
1298,Full House,03,8,4.689265735594621
1299,Full House,03,9,4.687668259477924
1300,Full House,03,10,4.660091582449717
1301,Full House,03,11,4.65960962192156
1302,Full House,03,12,4.693313082725357
1303,Full House,03,13,4.703539651132911
1304,Full House,03,14,4.664362613003454
1305,Full House,03,15,4.659043781005903
1306,Full House,03,16,4.738900908811104
1307,Full House,03,17,4.665774533095995
1308,Full House,03,18,4.678347442721662
1309,Full House,03,19,4.6559996573268085
1310,Full House,03,20,4.70726785419025
1311,Full House,03,21,4.672821194371263
1312,Full House,03,22,4.667489476797832
1313,Full House,03,23,4.719636587222256
1314,Full House,04,0,4.466746134881474
1315,Full House,04,1,4.443025622249095
1316,Full House,04,2,4.483854660681593
1317,Full House,04,3,4.485628622870065
1318,Full House,04,4,4.475571901870109
1319,Full House,04,5,4.465146592936943
1320,Full House,04,6,4.456052641778401
1321,Full House,04,7,4.465224513862891
1322,Full House,04,8,4.469820520002775
1323,Full House,04,9,4.464830064417605
1324,Full House,04,10,4.480263944009444
1325,Full House,04,11,4.4589059206708015
1326,Full House,04,12,4.463403569390127
1327,Full House,04,13,4.476653070182867
1328,Full House,04,14,4.422149858854648
1329,Full House,04,15,4.461305758249751
1330,Full House,04,16,4.463203779283996
1331,Full House,04,17,4.4850556119096
1332,Full House,04,18,4.485229720101523
1333,Full House,04,19,4.473422165011062
1334,Full House,04,20,4.473585854737405
1335,Full House,04,21,4.458808242530075
1336,Full House,04,22,4.5053282330883
1337,Full House,04,23,4.478120635015372
1338,Full House,04,24,4.478741294635266
1339,Full House,04,25,4.4733043089359645
1340,Full House,05,0,4.6760434472365695
1341,Full House,05,1,4.663716355714954
1342,Full House,05,2,4.66646040210754
1343,Full House,05,3,4.6730305406977815
1344,Full House,05,4,4.634948044079584
1345,Full House,05,5,4.710730941211681
1346,Full House,05,6,4.661136501841781
1347,Full House,05,7,4.641992830358616
1348,Full House,05,8,4.721585149395075
1349,Full House,05,9,4.678926307066542
1350,Full House,05,10,4.7144709551087685
1351,Full House,05,11,4.673727867794288
1352,Full House,05,12,4.669595859248997
1353,Full House,05,13,4.660507336624749
1354,Full House,05,14,4.692333923025464
1355,Full House,05,15,4.687518469546017
1356,Full House,05,16,4.756135508225611
1357,Full House,05,17,4.661322998027673
1358,Full House,05,18,4.688839771845068
1359,Full House,05,19,4.676886253179284
1360,Full House,05,20,4.665396420551663
1361,Full House,05,21,4.673698184578076
1362,Full House,05,22,4.729872362610539
1363,Full House,05,23,4.757314433311973
1364,Full House,05,24,4.743771695629525
1365,Full House,05,25,4.723204466974872
1366,Saved By The Bell,01,0,4.686545554041459
1367,Saved By The Bell,01,1,4.701902140285816
1368,Saved By The Bell,01,2,4.706717645887956
1369,Saved By The Bell,01,3,4.684559418553544
1370,Saved By The Bell,01,4,4.621217085014699
1371,Saved By The Bell,01,5,4.646208762431052
1372,Saved By The Bell,01,6,4.617210253464107
1373,Saved By The Bell,01,7,4.647614234815946
1374,Saved By The Bell,01,8,4.660280336613962
1375,Saved By The Bell,01,9,4.634920897548358
1376,Saved By The Bell,01,10,4.695945113422177
1377,Saved By The Bell,01,11,4.679024241016099
1378,Saved By The Bell,01,12,4.649684214439404
1379,Saved By The Bell,01,13,4.693038316139096
1380,Seinfeld,01,0,4.611314272500903
1381,Seinfeld,01,1,4.689511066649065
1382,Seinfeld,01,2,4.638547789552558
1383,Seinfeld,01,3,4.6576960570187484
1384,Seinfeld,01,4,4.636981853447807
1385,Seinfeld,02,0,4.632136643042482
1386,Seinfeld,02,1,4.632643482198312
1387,Seinfeld,02,2,4.676968263094177
1388,Seinfeld,02,3,4.614490093487626
1389,Seinfeld,02,4,4.667906695622678
1390,Seinfeld,02,5,4.673306374827758
1391,Seinfeld,02,6,4.653967611444046
1392,Seinfeld,02,7,4.6922996873961225
1393,Seinfeld,02,8,4.62008992695781
1394,Seinfeld,02,9,4.655423426820274
1395,Seinfeld,02,10,4.640270437605954
1396,Seinfeld,02,11,4.639415689494187
1397,Seinfeld,03,0,4.6941854857782195
1398,Seinfeld,03,1,4.680822449968255
1399,Seinfeld,03,2,4.689591799983878
1400,Seinfeld,03,3,4.6853779130904565
1401,Seinfeld,03,4,4.7088596099286475
1402,Seinfeld,03,5,4.675981240066815
1403,Seinfeld,03,6,4.722869005535928
1404,Seinfeld,03,7,4.697458831070945
1405,Seinfeld,03,8,4.673094862813107
1406,Seinfeld,03,9,4.705677480912728
1407,Seinfeld,03,10,4.676830831223676
1408,Seinfeld,03,11,4.656308402660503
1409,Seinfeld,03,12,4.738191541880277
1410,Seinfeld,03,13,4.695467864618402
1411,Seinfeld,03,14,4.660428452118321
1412,Seinfeld,03,15,4.687372739227826
1413,Seinfeld,03,16,4.708776787955067
1414,Seinfeld,03,17,4.743233146295052
1415,Seinfeld,03,18,4.683838467230756
1416,Seinfeld,03,19,4.6890101454050095
1417,Seinfeld,03,20,4.701908060139323
1418,Seinfeld,03,21,4.718865034763783
1419,Seinfeld,04,0,4.672096205970189
1420,Seinfeld,04,1,4.70049303240267
1421,Seinfeld,04,2,4.676194340983241
1422,Seinfeld,04,3,4.672172262611593
1423,Seinfeld,04,4,4.686964756390414
1424,Seinfeld,04,5,4.698181059803714
1425,Seinfeld,04,6,4.697422033193467
1426,Seinfeld,04,7,4.685823444219927
1427,Seinfeld,04,8,4.667544783453574
1428,Seinfeld,04,9,4.674813491389186
1429,Seinfeld,04,10,4.687133512688725
1430,Seinfeld,04,11,4.644216274744728
1431,Seinfeld,04,12,4.666799895859189
1432,Seinfeld,04,13,4.6868639873626945
1433,Seinfeld,04,14,4.669881399273082
1434,Seinfeld,04,15,4.641136310339232
1435,Seinfeld,04,16,4.6607647742331455
1436,Seinfeld,04,17,4.641786364719447
1437,Seinfeld,04,18,4.663469998467082
1438,Seinfeld,04,19,4.675892610528863
1439,Seinfeld,04,20,4.69234154091936
1440,Seinfeld,04,21,4.685716126053337
1441,Seinfeld,05,0,4.695353465425994
1442,Seinfeld,05,1,4.735953418814821
1443,Seinfeld,05,2,4.668308664326408
1444,Seinfeld,05,3,4.66926886937475
1445,Seinfeld,05,4,4.712079011310315
1446,Seinfeld,05,5,4.705257585223037
1447,Seinfeld,05,6,4.746714949260738
1448,Seinfeld,05,7,4.698791863680158
1449,Seinfeld,05,8,4.712318971640519
1450,Seinfeld,05,9,4.712418526184562
1451,Seinfeld,05,10,4.742137164664085
1452,Seinfeld,05,11,4.668005159818815
1453,Seinfeld,05,12,4.684752298398595
1454,Seinfeld,05,13,4.682121984872186
1455,Seinfeld,05,14,4.717819657217943
1456,Seinfeld,05,15,4.684617433829435
1457,Seinfeld,05,16,4.699221468267801
1458,Seinfeld,05,17,4.696425313487653
1459,Seinfeld,05,18,4.671683272470917
1460,Seinfeld,05,19,4.671785051916511
1461,Seinfeld,06,0,4.673280881097223
1462,Seinfeld,06,1,4.668215612877735
1463,Seinfeld,06,2,4.679234378609797
1464,Seinfeld,06,3,4.6535599731064154
1465,Seinfeld,06,4,4.687630403566531
1466,Seinfeld,06,5,4.640605297003369
1467,Seinfeld,06,6,4.72530873340789
1468,Seinfeld,06,7,4.658422848475712
1469,Seinfeld,06,8,4.66643642904982
1470,Seinfeld,06,9,4.660909352975851
1471,Seinfeld,06,10,4.662761726037924
1472,Seinfeld,06,11,4.677973744687508
1473,Seinfeld,06,12,4.64251767578935
1474,Seinfeld,06,13,4.656808914926899
1475,Seinfeld,06,14,4.666179842097649
1476,Seinfeld,06,15,4.681473238962671
1477,Seinfeld,06,16,4.659294655508291
1478,Seinfeld,06,17,4.67859834371602
1479,Seinfeld,06,18,4.676124575616676
1480,Seinfeld,06,19,4.679997547911608
1481,Seinfeld,06,20,4.697387624214245
1482,Seinfeld,06,21,4.659892387112286
1483,Seinfeld,06,22,4.660694883576185
1484,The Golden Girls,01,0,4.652041247554929
1485,The Golden Girls,01,1,4.639059597216749
1486,The Golden Girls,01,2,4.629585983537648
1487,The Golden Girls,01,3,4.620159966164563
1488,The Golden Girls,01,4,4.639644767076458
1489,The Golden Girls,01,5,4.627902939686294
1490,The Golden Girls,01,6,4.653058190254643
1491,The Golden Girls,01,7,4.641420864884056
1492,The Golden Girls,01,8,4.613132592101253
1493,The Golden Girls,01,9,4.653934242781053
1494,The Golden Girls,01,10,4.573200026717478
1495,The Golden Girls,01,11,4.619044393601857
1496,The Golden Girls,01,12,4.611868412613666
1497,The Golden Girls,01,13,4.610104660766828
1498,The Golden Girls,01,14,4.644882001851759
1499,The Golden Girls,01,15,4.612827804090909
1500,The Golden Girls,01,16,4.602952457312655
1501,The Golden Girls,01,17,4.614510266569306
1502,The Golden Girls,01,18,4.604098346604258
1503,The Golden Girls,01,19,4.58029349978594
1504,The Golden Girls,01,20,4.608932320366611
1505,The Golden Girls,01,21,4.653569646105109
1506,The Golden Girls,01,22,4.596891185517571
1507,The Golden Girls,01,23,4.602635877378757
1508,The Golden Girls,01,24,4.614419137969174
1509,The Golden Girls,02,0,4.650301079964046
1510,The Golden Girls,02,1,4.639881809668966
1511,The Golden Girls,02,2,4.617005597698045
1512,The Golden Girls,02,3,4.632316610330413
1513,The Golden Girls,02,4,4.632775661593811
1514,The Golden Girls,02,5,4.64842089803725
1515,The Golden Girls,02,6,4.630331308818271
1516,The Golden Girls,02,7,4.606032872617997
1517,The Golden Girls,02,8,4.61717992938254
1518,The Golden Girls,02,9,4.604723004772588
1519,The Golden Girls,02,10,4.640449259999479
1520,The Golden Girls,02,11,4.615026084010836
1521,The Golden Girls,02,12,4.612431609799193
1522,The Golden Girls,02,13,4.663352241054375
1523,The Golden Girls,02,14,4.643225990690626
1524,The Golden Girls,02,15,4.6419619950626565
1525,The Golden Girls,02,16,4.617251829898211
1526,The Golden Girls,02,17,4.599829490452551
1527,The Golden Girls,02,18,4.642370328082701
1528,The Golden Girls,02,19,4.596215932608616
1529,The Golden Girls,02,20,4.662271780888414
1530,The Golden Girls,02,21,4.658458580683085
1531,The Golden Girls,02,22,4.6415797126345435
1532,The Golden Girls,02,23,4.664351708680906
1533,The Golden Girls,02,24,4.679954269298475
1534,The Golden Girls,02,25,4.659453442950875
1535,The Golden Girls,03,0,4.641341250727282
1536,The Golden Girls,03,1,4.633567709136063
1537,The Golden Girls,03,2,4.615175607613968
1538,The Golden Girls,03,3,4.589964266586114
1539,The Golden Girls,03,4,4.617952416103586
1540,The Golden Girls,03,5,4.586481290093641
1541,The Golden Girls,03,6,4.612654544855395
1542,The Golden Girls,03,7,4.636328448624435
1543,The Golden Girls,03,8,4.6413292185931425
1544,The Golden Girls,03,9,4.641739355757121
1545,The Golden Girls,03,10,4.645168249171927
1546,The Golden Girls,03,11,4.60003442211691
1547,The Golden Girls,03,12,4.634884997082435
1548,The Golden Girls,03,13,4.6523319979506255
1549,The Golden Girls,03,14,4.602756642314606
1550,The Golden Girls,03,15,4.651753367423785
1551,The Golden Girls,03,16,4.662324777201996
1552,The Golden Girls,03,17,4.642785036848745
1553,The Golden Girls,03,18,4.642785036848745
1554,The Golden Girls,03,19,4.610543340513951
1555,The Golden Girls,03,20,4.648015928144721
1556,The Golden Girls,03,21,4.638114578806467
1557,The Golden Girls,03,22,4.649659605789071
1558,The Golden Girls,03,23,4.674144942361537
1559,The Golden Girls,03,24,4.660983017310266
1560,The Golden Girls,04,0,4.573039121163202
1561,The Golden Girls,04,1,4.646599257004757
1562,The Golden Girls,04,2,4.611099410911379
1563,The Golden Girls,04,3,4.581606502450953
1564,The Golden Girls,04,4,4.645610752020025
1565,The Golden Girls,04,5,4.659057789240192
1566,The Golden Girls,04,6,4.659057789240192
1567,The Golden Girls,04,7,4.650284791560039
1568,The Golden Girls,04,8,4.6156373782211695
1569,The Golden Girls,04,9,4.596522257118205
1570,The Golden Girls,04,10,4.647189305163671
1571,The Golden Girls,04,11,4.64817661864913
1572,The Golden Girls,04,12,4.594677152698684
1573,The Golden Girls,04,13,4.596556799501268
1574,The Golden Girls,04,14,4.610997081018516
1575,The Golden Girls,04,15,4.588381985019177
1576,The Golden Girls,04,16,4.600937509670568
1577,The Golden Girls,04,17,4.6381818622309146
1578,The Golden Girls,04,18,4.634283729582884
1579,The Golden Girls,04,19,4.632523560180433
1580,The Golden Girls,04,20,4.624773562452589
1581,The Golden Girls,04,21,4.631006082803695
1582,The Golden Girls,04,22,4.617771260054822
1583,The Golden Girls,04,23,4.6074616801447394
1584,The Golden Girls,04,24,4.616432256342253
1585,The Golden Girls,05,0,4.622322812819798
1586,The Golden Girls,05,1,4.583676958174334
1587,The Golden Girls,05,2,4.563312566748117
1588,The Golden Girls,05,3,4.581981325842577
1589,The Golden Girls,05,4,4.611426077378566
1590,The Golden Girls,05,5,4.610225692207354
1591,The Golden Girls,05,6,4.60886676056023
1592,The Golden Girls,05,7,4.570938084195759
1593,The Golden Girls,05,8,4.59117629800844
1594,The Golden Girls,05,9,4.6308010306009315
1595,The Golden Girls,05,10,4.6302440782284044
1596,The Golden Girls,05,11,4.602527974925315
1597,The Golden Girls,05,12,4.6115880643732305
1598,The Golden Girls,05,13,4.593733870790402
1599,The Golden Girls,05,14,4.632123012386174
1600,The Golden Girls,05,15,4.622940586645494
1601,The Golden Girls,05,16,4.566430353566143
1602,The Golden Girls,05,17,4.623337773577867
1603,The Golden Girls,05,18,4.6176318918412855
1604,The Golden Girls,05,19,4.635750811823948
1605,The Golden Girls,05,20,4.6146497628396315
1606,The Golden Girls,05,21,4.586252834841267
1607,The Golden Girls,05,22,4.603440486576325
1608,The Golden Girls,05,23,4.607651534304064
1609,The Golden Girls,05,24,4.617421023250274
1610,The Golden Girls,06,0,4.623570438041214
1611,The Golden Girls,06,1,4.641965612060234
1612,The Golden Girls,06,2,4.665155039609971
1613,The Golden Girls,06,3,4.657038452705172
1614,The Golden Girls,06,4,4.612639814231385
1615,The Golden Girls,06,5,4.607222246014131
1616,The Golden Girls,06,6,4.619505943673723
1617,The Golden Girls,06,7,4.612837463919874
1618,The Golden Girls,06,8,4.657189573382975
1619,The Golden Girls,06,9,4.604853237499062
1620,The Golden Girls,06,10,4.571360279292633
1621,The Golden Girls,06,11,4.595987967266252
1622,The Golden Girls,06,12,4.645516423393627
1623,The Golden Girls,06,13,4.6238778359961845
1624,The Golden Girls,06,14,4.593262873756574
1625,The Golden Girls,06,15,4.62947023292673
1626,The Golden Girls,06,16,4.625719928651729
1627,The Golden Girls,06,17,4.623820420242178
1628,The Golden Girls,06,18,4.606637500353794
1629,The Golden Girls,06,19,4.631811492050787
1630,The Golden Girls,06,20,4.646187709865772
1631,The Golden Girls,06,21,4.600267277593763
1632,The Golden Girls,06,22,4.645365484951104
1633,The Golden Girls,06,23,4.596496866667882
1634,The Golden Girls,06,24,4.596496866667882
1635,The Golden Girls,06,25,4.624809107155955
1636,Who's the Boss?,01,0,4.632757120913243
1637,Who's the Boss?,01,1,4.632047129436492
1638,Who's the Boss?,01,2,4.700149377138655
1639,Who's the Boss?,01,3,4.647544990716158
1640,Who's the Boss?,01,4,4.66750190826174
1641,Who's the Boss?,01,5,4.665618329954393
1642,Who's the Boss?,01,6,4.636279731590362
1643,Who's the Boss?,01,7,4.69988543269755
1644,Who's the Boss?,01,8,4.643732594922393
1645,Who's the Boss?,01,9,4.723401096871709
1646,Who's the Boss?,01,10,4.678442528026178
1647,Who's the Boss?,01,11,4.673806688957016
1648,Who's the Boss?,01,12,4.6568469425494285
1649,Who's the Boss?,01,13,4.666083780386715
1650,Who's the Boss?,01,14,4.683105783576721
1651,Who's the Boss?,01,15,4.639206461235449
1652,Who's the Boss?,01,16,4.622954500012721
1653,Who's the Boss?,01,17,4.690897426835388
1654,Who's the Boss?,01,18,4.675185110077004
1655,Who's the Boss?,01,19,4.657453409363747
1656,Who's the Boss?,01,20,4.680641989594097
1657,Who's the Boss?,01,21,4.676518377810283
1658,Boy Meets World,01,0,4.696018432623752
1659,Boy Meets World,01,1,4.68182188379166
1660,Boy Meets World,01,2,4.610036518417357
1661,Boy Meets World,01,3,4.640482529114242
1662,Boy Meets World,01,4,4.633106637844726
1663,Boy Meets World,01,5,4.609490416763882
1664,Boy Meets World,01,6,4.649079153917467
1665,Boy Meets World,01,7,4.653083204239768
1666,Boy Meets World,01,8,4.638765281931648
1667,Boy Meets World,01,9,4.670587251760415
1668,Boy Meets World,01,10,4.645204556512873
1669,Boy Meets World,01,11,4.67354075091122
1670,Boy Meets World,01,12,4.652640082404516
1671,Boy Meets World,01,13,4.635886202917757
1672,Boy Meets World,01,14,4.6276982525115775
1673,Boy Meets World,01,15,4.712864708571133
1674,Boy Meets World,01,16,4.645074630926754
1675,Boy Meets World,01,17,4.662689274301364
1676,Boy Meets World,01,18,4.649680327630638
1677,Boy Meets World,01,19,4.623251353893651
1678,Boy Meets World,01,20,4.638390390172161
1679,Boy Meets World,01,21,4.641862418411777
1680,Boy Meets World,02,0,4.6754512731152476
1681,Boy Meets World,02,1,4.641261862917601
1682,Boy Meets World,02,2,4.6583551759740045
1683,Boy Meets World,02,3,4.603713278196924
1684,Boy Meets World,02,4,4.675939481765091
1685,Boy Meets World,02,5,4.639729063211747
1686,Boy Meets World,02,6,4.6495017982006255
1687,Boy Meets World,02,7,4.672146738818477
1688,Boy Meets World,02,8,4.657891042447164
1689,Boy Meets World,02,9,4.66647160319683
1690,Boy Meets World,02,10,4.659978935596577
1691,Boy Meets World,02,11,4.651369660457128
1692,Boy Meets World,02,12,4.633176285774072
1693,Boy Meets World,02,13,4.641289462783403
1694,Boy Meets World,02,14,4.656034779321365
1695,Boy Meets World,02,15,4.68104269479711
1696,Boy Meets World,02,16,4.658070368647312
1697,Boy Meets World,02,17,4.644627793595289
1698,Boy Meets World,02,18,4.654018645995596
1699,Boy Meets World,02,19,4.707460347007582
1700,Boy Meets World,02,20,4.720140125215225
1701,Boy Meets World,02,21,4.661197751314616
1702,Boy Meets World,02,22,4.64990972748512
1703,Boy Meets World,03,0,4.69084387046185
1704,Boy Meets World,03,1,4.693276730455566
1705,Boy Meets World,03,2,4.670532883922105
1706,Boy Meets World,03,3,4.682854251651489
1707,Boy Meets World,03,4,4.657812392910746
1708,Boy Meets World,03,5,4.671182754869637
1709,Boy Meets World,03,6,4.693979839644471
1710,Boy Meets World,03,7,4.701601810675053
1711,Boy Meets World,03,8,4.687115144327865
1712,Boy Meets World,03,9,4.730405070712042
1713,Boy Meets World,03,10,4.679711677884804
1714,Boy Meets World,03,11,4.676562173140054
1715,Boy Meets World,03,12,4.618114740715759
1716,Boy Meets World,03,13,4.664426022479854
1717,Boy Meets World,03,14,4.63518923659525
1718,Boy Meets World,03,15,4.656659261058223
1719,Boy Meets World,03,16,4.689224209161073
1720,Boy Meets World,03,17,4.643975210918203
1721,Boy Meets World,03,18,4.712067511683713
1722,Boy Meets World,03,19,4.65284241610033
1723,Boy Meets World,03,20,4.62280930451081
1724,Boy Meets World,03,21,4.646595208916628
1725,Boy Meets World,04,0,4.608127468512852
1726,Boy Meets World,04,1,4.635106546079858
1727,Boy Meets World,04,2,4.618684122733174
1728,Boy Meets World,04,3,4.573371545748163
1729,Boy Meets World,04,4,4.64337337741137
1730,Boy Meets World,04,5,4.616691819270577
1731,Boy Meets World,04,6,4.67089625343229
1732,Boy Meets World,04,7,4.604007436862195
1733,Boy Meets World,04,8,4.637354201245203
1734,Boy Meets World,04,9,4.592487150571997
1735,Boy Meets World,04,10,4.670330334063211
1736,Boy Meets World,04,11,4.64044770919614
1737,Boy Meets World,04,12,4.648607165032052
1738,Boy Meets World,04,13,4.629033302047701
1739,Boy Meets World,04,14,4.610130385487028
1740,Boy Meets World,04,15,4.629037712882307
1741,Boy Meets World,04,16,4.573272154757253
1742,Boy Meets World,04,17,4.656840540232646
1743,Boy Meets World,04,18,4.678177143733268
1744,Boy Meets World,04,19,4.635032868803238
1745,Boy Meets World,04,20,4.60479136273226
1746,Boy Meets World,04,21,4.605730823533911
1747,Boy Meets World,05,0,4.663678737627591
1748,Boy Meets World,05,1,4.600118594662633
1749,Boy Meets World,05,2,4.651403297035693
1750,Boy Meets World,05,3,4.681193318960923
1751,Boy Meets World,05,4,4.6733520445186905
1752,Boy Meets World,05,5,4.656572568074211
1753,Boy Meets World,05,6,4.723259554156405
1754,Boy Meets World,05,7,4.642186063753013
1755,Boy Meets World,05,8,4.674224397412585
1756,Boy Meets World,05,9,4.676395666921145
1757,Boy Meets World,05,10,4.628458049223246
1758,Boy Meets World,05,11,4.646829610270393
1759,Boy Meets World,05,12,4.643907439424997
1760,Boy Meets World,05,13,4.61593978461303
1761,Boy Meets World,05,14,4.618828160563688
1762,Boy Meets World,05,15,4.593486511113581
1763,Boy Meets World,05,16,4.651929398646154
1764,Boy Meets World,05,17,4.6474210367936015
1765,Boy Meets World,05,18,4.67665646436308
1766,Boy Meets World,05,19,4.548170147068512
1767,Boy Meets World,05,20,4.604643550791535
1768,Boy Meets World,05,21,4.688455404757003
1769,Boy Meets World,05,22,4.645218955368005
1770,Boy Meets World,05,23,4.640711493704644
1771,Boy Meets World,06,0,4.579628974035055
1772,Boy Meets World,06,1,4.611553634197954
1773,Boy Meets World,06,2,4.659940102768943
1774,Boy Meets World,06,3,4.614043017564734
1775,Boy Meets World,06,4,4.628275448296896
1776,Boy Meets World,06,5,4.633029374132604
1777,Boy Meets World,06,6,4.6122928832913415
1778,Boy Meets World,06,7,4.6196993263363995
1779,Boy Meets World,06,8,4.62304986420271
1780,Boy Meets World,06,9,4.652723796608179
1781,Boy Meets World,06,10,4.653798350117807
1782,Boy Meets World,06,11,4.61468792101313
1783,Boy Meets World,06,12,4.641316016953582
1784,Boy Meets World,06,13,4.645708842129915
1785,Boy Meets World,06,14,4.616638591048286
1786,Boy Meets World,06,15,4.6501073661584185
1787,Boy Meets World,06,16,4.627285996214159
1788,Boy Meets World,06,17,4.588780496987035
1789,Boy Meets World,06,18,4.641818378239216
1790,Boy Meets World,06,19,4.624731449921051
1791,Boy Meets World,06,20,4.686378466088972
1792,Boy Meets World,06,21,4.624464617629426
1793,Buffy the Vampire Slayer,01,0,4.702641335283222
1794,Buffy the Vampire Slayer,01,1,4.696464838859506
1795,Buffy the Vampire Slayer,01,2,4.660293464802654
1796,Buffy the Vampire Slayer,01,3,4.680826509372558
1797,Buffy the Vampire Slayer,01,4,4.67878546253546
1798,Buffy the Vampire Slayer,01,5,4.672458342452148
1799,Buffy the Vampire Slayer,01,6,4.670205879921688
1800,Buffy the Vampire Slayer,01,7,4.639717509653172
1801,Buffy the Vampire Slayer,01,8,4.670405404279476
1802,Buffy the Vampire Slayer,01,9,4.651271038212079
1803,Buffy the Vampire Slayer,01,10,4.6855673765361
1804,Buffy the Vampire Slayer,01,11,4.671107229149091
1805,Buffy the Vampire Slayer,01,12,4.674257460743647
1806,Buffy the Vampire Slayer,02,0,4.712893485834701
1807,Buffy the Vampire Slayer,02,1,4.744461017077723
1808,Buffy the Vampire Slayer,02,2,4.707541398196344
1809,Buffy the Vampire Slayer,02,3,4.717828493054176
1810,Buffy the Vampire Slayer,02,4,4.721356463651059
1811,Buffy the Vampire Slayer,02,5,4.775521952051617
1812,Buffy the Vampire Slayer,02,6,4.715610626047974
1813,Buffy the Vampire Slayer,02,7,4.731008730694435
1814,Buffy the Vampire Slayer,02,8,4.711306487049425
1815,Buffy the Vampire Slayer,02,9,4.7396888290116905
1816,Buffy the Vampire Slayer,02,10,4.71209600854378
1817,Buffy the Vampire Slayer,02,11,4.7421694801025644
1818,Buffy the Vampire Slayer,02,12,4.746698643469573
1819,Buffy the Vampire Slayer,02,13,4.720549178495717
1820,Buffy the Vampire Slayer,02,14,4.683961396838159
1821,Buffy the Vampire Slayer,02,15,4.730606228961735
1822,Buffy the Vampire Slayer,02,16,4.687261344579658
1823,Buffy the Vampire Slayer,02,17,4.745356768180796
1824,Buffy the Vampire Slayer,02,18,4.714453702113628
1825,Buffy the Vampire Slayer,02,19,4.70969139725931
1826,Buffy the Vampire Slayer,02,20,4.698168350031501
1827,Buffy the Vampire Slayer,02,21,4.729766348686659
1828,Buffy the Vampire Slayer,03,0,4.726785237141223
1829,Buffy the Vampire Slayer,03,1,4.734906257867423
1830,Buffy the Vampire Slayer,03,2,4.673030338963304
1831,Buffy the Vampire Slayer,03,3,4.726475552929839
1832,Buffy the Vampire Slayer,03,4,4.705334235959869
1833,Buffy the Vampire Slayer,03,5,4.730089368864055
1834,Buffy the Vampire Slayer,03,6,4.714702991345253
1835,Buffy the Vampire Slayer,03,7,4.7061821310814675
1836,Buffy the Vampire Slayer,03,8,4.716779780738335
1837,Buffy the Vampire Slayer,03,9,4.672056049499549
1838,Buffy the Vampire Slayer,03,10,4.712329726566542
1839,Buffy the Vampire Slayer,03,11,4.673362167402282
1840,Buffy the Vampire Slayer,03,12,4.718207095077651
1841,Buffy the Vampire Slayer,03,13,4.715570989465271
1842,Buffy the Vampire Slayer,03,14,4.668299883246084
1843,Buffy the Vampire Slayer,03,15,4.710682767288987
1844,Buffy the Vampire Slayer,03,16,4.714239009033796
1845,Buffy the Vampire Slayer,03,17,4.701881700692989
1846,Buffy the Vampire Slayer,03,18,4.690535145394411
1847,Buffy the Vampire Slayer,03,19,4.687251700391027
1848,Buffy the Vampire Slayer,03,20,4.695489843209612
1849,Buffy the Vampire Slayer,03,21,4.730712050766456
1850,Buffy the Vampire Slayer,04,0,4.682966435292612
1851,Buffy the Vampire Slayer,04,1,4.66863063710665
1852,Buffy the Vampire Slayer,04,2,4.685339741543478
1853,Buffy the Vampire Slayer,04,3,4.668375687604402
1854,Buffy the Vampire Slayer,04,4,4.681500080962209
1855,Buffy the Vampire Slayer,04,5,4.673318193035373
1856,Buffy the Vampire Slayer,04,6,4.694159200943472
1857,Buffy the Vampire Slayer,04,7,4.652458420525177
1858,Buffy the Vampire Slayer,04,8,4.677449239762098
1859,Buffy the Vampire Slayer,04,9,4.630556063860872
1860,Buffy the Vampire Slayer,04,10,4.655512258964041
1861,Buffy the Vampire Slayer,04,11,4.6666204451762425
1862,Buffy the Vampire Slayer,04,12,4.664208674471512
1863,Buffy the Vampire Slayer,04,13,4.636599917030245
1864,Buffy the Vampire Slayer,04,14,4.633046653994156
1865,Buffy the Vampire Slayer,04,15,4.665202283049815
1866,Buffy the Vampire Slayer,04,16,4.650547031313048
1867,Buffy the Vampire Slayer,04,17,4.680184442586156
1868,Buffy the Vampire Slayer,04,18,4.670287347856436
1869,Buffy the Vampire Slayer,04,19,4.641531304484554
1870,Buffy the Vampire Slayer,04,20,4.660407507379405
1871,Buffy the Vampire Slayer,04,21,4.658600229521742
1872,Buffy the Vampire Slayer,05,0,4.668080703249093
1873,Buffy the Vampire Slayer,05,1,4.657883241921922
1874,Buffy the Vampire Slayer,05,2,4.649082443371095
1875,Buffy the Vampire Slayer,05,3,4.672799802729076
1876,Buffy the Vampire Slayer,05,4,4.683749326649335
1877,Buffy the Vampire Slayer,05,5,4.642630857904122
1878,Buffy the Vampire Slayer,05,6,4.632454257173721
1879,Buffy the Vampire Slayer,05,7,4.669915613488416
1880,Buffy the Vampire Slayer,05,8,4.643329894409371
1881,Buffy the Vampire Slayer,05,9,4.610492076567016
1882,Buffy the Vampire Slayer,05,10,4.582268573745891
1883,Buffy the Vampire Slayer,05,11,4.630360510147334
1884,Buffy the Vampire Slayer,05,12,4.658017335179531
1885,Buffy the Vampire Slayer,05,13,4.661295712401901
1886,Buffy the Vampire Slayer,05,14,4.644955036556611
1887,Buffy the Vampire Slayer,05,15,4.693260866028819
1888,Buffy the Vampire Slayer,05,16,4.644716484478381
1889,Buffy the Vampire Slayer,05,17,4.684705723479292
1890,Buffy the Vampire Slayer,05,18,4.667480529564405
1891,Buffy the Vampire Slayer,05,19,4.642462500876515
